,player,worker,resources,time,age,round,game_id,text
1899,Purple,B,2,2020-08-06 18:22:10,I,2,7480288,Purple builds Bronze#Purple spends 2 resources #
1900,Orange,B,2,2020-08-06 18:20:14,I,2,7480288,Orange builds Bronze#Orange spends 2 resources #
1901,Grey,S,6,2020-08-14 11:32:56,IV,17,7480536,Grey builds Selective Breeding#Grey spends 6 resources #
1902,Purple,S,6,2020-08-14 11:22:47,IV,17,7480536,Purple builds Selective Breeding#Purple spends 6 resources #
1903,Orange,1,9,2020-08-14 11:10:24,IV,17,7480536,Orange builds 1 stage of First Space Flight#Orange spends 9 resources Wonder completed Orange scores 28 culture #
1904,Orange,3,7,2020-08-14 11:09:59,IV,17,7480536,Orange builds 3 stages of First Space Flight#Orange spends 7 resources #
1905,Purple,A,7,2020-08-14 10:37:58,III,16,7480536,Purple builds Air Forces#Purple spends 7 resources #
1906,Orange,A,7,2020-08-14 10:29:44,III,16,7480536,Orange builds Air Forces#Orange spends 7 resources #
1907,Orange,P,2,2020-08-14 10:29:31,III,16,7480536,Orange builds Professional Sports using Urban Growth#Orange spends 2 resources #
1908,Grey,W,2,2020-08-14 09:43:45,III,15,7480536,Grey builds Warrior#Grey spends 2 resources #
1909,Grey,R,5,2020-08-14 09:43:31,III,15,7480536,Grey builds Riflemen#Grey spends 5 resources #
1910,Green,B,2,2020-08-14 09:40:01,III,15,7480536,Green builds Bread & Circuses#Green spends 2 resources #
1911,Green,J,6,2020-08-14 09:39:15,III,15,7480536,Green builds Journalism#Green spends 6 resources #
1912,Purple,A,3,2020-08-14 09:30:00,III,15,7480536,Purple builds Air Forces#Purple loses 4 military resource Purple spends 3 resources #
1913,Grey,P,3,2020-08-14 08:05:04,III,14,7480536,Grey builds Printing Press#Grey spends 3 resources #
1914,Green,A,6,2020-08-14 01:12:07,III,14,7480536,Green builds Alchemy#Green spends 6 resources #
1915,Green,C,5,2020-08-14 01:11:48,III,14,7480536,Green builds Cavalrymen#Green spends 5 resources #
1916,Orange,S,3,2020-08-13 20:48:27,III,14,7480536,Orange builds Swordsmen#Orange spends 3 resources #
1917,Grey,R,5,2020-08-13 20:34:15,III,13,7480536,Grey builds Riflemen#Grey spends 5 resources #
1918,Purple,C,4,2020-08-13 17:41:13,III,13,7480536,Purple builds Cannon#Purple loses 1 military resource Purple spends 4 resources #
1919,Orange,C,5,2020-08-13 16:58:31,III,13,7480536,Orange builds Cannon#Orange spends 5 resources #
1920,Grey,R,5,2020-08-13 16:53:48,III,12,7480536,Grey builds Riflemen#Grey spends 5 resources #
1921,Grey,1,2,2020-08-13 16:53:14,III,12,7480536,Grey builds 1 stage of Ocean Liner#Grey spends 2 resources #
1922,Grey,1,2,2020-08-13 16:53:06,III,12,7480536,Grey builds 1 stage of Ocean Liner#Grey spends 2 resources #
1923,Green,1,3,2020-08-13 16:40:22,III,12,7480536,Green builds 1 stage of Eiffel Tower#Green spends 3 resources Wonder completed #
1924,Green,1,7,2020-08-13 16:40:10,III,12,7480536,Green builds 1 stage of Eiffel Tower#Green spends 7 resources #
1925,Green,1,3,2020-08-13 16:40:05,III,12,7480536,Green builds 1 stage of Eiffel Tower#Green spends 3 resources #
1926,Purple,J,7,2020-08-13 16:21:37,III,12,7480536,Purple builds Journalism#Purple spends 7 resources #
1927,Grey,1,4,2020-08-13 14:56:58,II,11,7480536,Grey builds 1 stage of Ocean Liner#Grey spends 4 resources #
1928,Purple,D,2,2020-08-13 14:32:34,II,11,7480536,Purple builds Drama using Urban Growth#Purple spends 2 resources #
1929,Orange,C,5,2020-08-13 14:03:13,II,11,7480536,Orange builds Cannon#Orange spends 5 resources #
1930,Green,C,5,2020-08-13 13:34:16,II,10,7480536,Green builds Cavalrymen#Green spends 5 resources #
1931,Purple,1,3,2020-08-13 13:33:07,II,10,7480536,Purple builds 1 stage of Universitas Carolina#Purple spends 3 resources Wonder completed #
1932,Orange,1,2,2020-08-13 13:06:16,II,10,7480536,Orange builds 1 stage of Great Wall#Orange spends 2 resources Wonder completed #
1933,Orange,1,3,2020-08-13 13:06:03,II,10,7480536,Orange builds 1 stage of Great Wall#Orange spends 3 resources #
1934,Orange,1,2,2020-08-13 13:05:50,II,10,7480536,Orange builds 1 stage of Great Wall#Orange spends 2 resources #
1935,Green,C,3,2020-08-13 12:20:21,II,9,7480536,Green builds Cavalrymen#Green loses 2 military resource Green spends 3 resources #
1936,Purple,1,3,2020-08-13 12:12:15,II,9,7480536,Purple builds 1 stage of Universitas Carolina#Purple spends 3 resources #
1937,Grey,P,3,2020-08-13 10:30:03,II,8,7480536,Grey builds Printing Press#Grey spends 3 resources #
1938,Purple,D,4,2020-08-13 10:19:23,II,8,7480536,Purple builds Drama#Purple spends 4 resources #
1939,Green,A,4,2020-08-13 00:33:36,II,7,7480536,Green builds Alchemy using Urban Growth#Green spends 4 resources #
1940,Purple,K,3,2020-08-12 20:50:48,II,7,7480536,Purple builds Knights#Purple spends 3 resources #
1941,Orange,1,2,2020-08-12 16:37:15,I,7,7480536,Orange builds 1 stage of Great Wall#Orange spends 2 resources #
1942,Grey,1,4,2020-08-12 16:13:40,I,6,7480536,Grey builds 1 stage of St. Peter's Basilica#Grey spends 4 resources Wonder completed #
1943,Green,A,2,2020-08-12 16:01:58,I,6,7480536,Green builds Agriculture#Green spends 2 resources #
1944,Green,S,3,2020-08-12 16:00:47,I,6,7480536,Green builds Swordsmen#Green spends 3 resources #
1945,Purple,K,2,2020-08-12 14:23:25,I,6,7480536,Purple builds Knights#Purple loses 1 military resource Purple spends 2 resources #
1946,Grey,W,2,2020-08-12 12:42:14,I,5,7480536,Grey builds Warrior#Grey spends 2 resources #
1947,Green,W,2,2020-08-12 12:00:01,I,5,7480536,Green builds Warrior#Green spends 2 resources #
1948,Green,B,3,2020-08-12 11:59:19,I,5,7480536,Green builds Bread & Circuses#Green spends 3 resources #
1949,Purple,K,2,2020-08-12 10:42:33,I,5,7480536,Purple builds Knights#Purple loses 1 military resource Purple spends 2 resources #
1950,Orange,W,2,2020-08-12 10:40:46,I,5,7480536,Orange builds Warrior#Orange spends 2 resources #
1951,Orange,1,1,2020-08-12 10:40:08,I,5,7480536,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource Wonder completed #
1952,Orange,1,4,2020-08-12 10:40:02,I,5,7480536,Orange builds 1 stage of Library of Alexandria#Orange spends 4 resources #
1953,Orange,1,1,2020-08-12 10:39:58,I,5,7480536,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource #
1954,Grey,R,2,2020-08-12 10:29:43,I,5,7480536,Grey builds Religion#Grey spends 2 resources #
1955,Orange,P,2,2020-08-12 10:19:45,I,5,7480536,Orange builds Philosophy#Orange spends 2 resources #
1956,Grey,R,3,2020-08-12 10:16:30,I,4,7480536,Grey builds Religion#Grey spends 3 resources #
1957,Grey,W,2,2020-08-12 10:16:16,I,4,7480536,Grey builds Warrior#Grey spends 2 resources #
1958,Green,1,1,2020-08-12 09:53:47,I,4,7480536,Green builds 1 stage of Pyramids#Green spends 1 resource Wonder completed #
1959,Green,1,2,2020-08-12 09:53:39,I,4,7480536,Green builds 1 stage of Pyramids#Green spends 2 resources #
1960,Purple,1,2,2020-08-12 08:30:15,I,4,7480536,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources Wonder completed #
1961,Purple,1,2,2020-08-12 08:30:07,I,4,7480536,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
1962,Purple,1,2,2020-08-12 08:29:57,I,4,7480536,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
1963,Grey,P,3,2020-08-11 23:10:18,I,3,7480536,Grey builds Philosophy#Grey spends 3 resources #
1964,Green,1,3,2020-08-11 22:56:50,I,3,7480536,Green builds 1 stage of Pyramids#Green spends 3 resources #
1965,Purple,B,1,2020-08-11 21:29:40,I,3,7480536,Purple builds Bronze using Rich Land#Purple spends 1 resource #
1966,Orange,P,3,2020-08-11 21:03:25,I,3,7480536,Orange builds Philosophy#Orange spends 3 resources #
1967,Grey,B,2,2020-08-11 20:17:24,I,2,7480536,Grey builds Bronze#Grey spends 2 resources #
1968,Green,B,1,2020-08-11 19:26:07,I,2,7480536,Green builds Bronze using Rich Land#Green spends 1 resource #
1969,Purple,P,2,2020-08-11 19:20:51,I,2,7480536,Purple builds Philosophy using Urban Growth#Purple spends 2 resources #
1970,Orange,B,2,2020-08-11 19:12:49,I,2,7480536,Orange builds Bronze#Orange spends 2 resources #
1971,Grey,J,8,2020-08-19 10:49:35,IV,18,7480677,Grey builds Journalism#Grey spends 8 resources #
1972,Grey,1,9,2020-08-19 10:49:00,IV,18,7480677,Grey builds 1 stage of First Space Flight#Grey spends 9 resources Wonder completed Grey scores 24 culture #
1973,Grey,1,4,2020-08-19 10:48:54,IV,18,7480677,Grey builds 1 stage of First Space Flight#Grey spends 4 resources #
1974,Green,M,7,2020-08-19 10:40:03,IV,18,7480677,Green builds Movies using Urban Growth#Green spends 7 resources #
1975,Purple,2,5,2020-08-19 10:34:26,IV,18,7480677,Purple builds 2 stages of Internet#Purple spends 5 resources Wonder completed Purple scores 28 culture #
1976,Purple,2,5,2020-08-19 10:32:50,IV,18,7480677,Purple builds 2 stages of Internet#Purple spends 5 resources #
1977,Orange,K,3,2020-08-19 10:16:48,IV,18,7480677,Orange builds Knights#Orange spends 3 resources #
1978,Orange,C,5,2020-08-19 10:16:44,IV,18,7480677,Orange builds Cannon#Orange spends 5 resources #
1979,Grey,1,2,2020-08-19 10:11:16,IV,17,7480677,Grey builds 1 stage of First Space Flight#Grey spends 2 resources #
1980,Grey,1,1,2020-08-19 10:11:08,IV,17,7480677,Grey builds 1 stage of First Space Flight#Grey spends 1 resource #
1981,Grey,A,2,2020-08-19 10:10:49,IV,17,7480677,Grey builds Air Forces#Grey loses 5 military resource Grey spends 2 resources #
1982,Green,M,7,2020-08-19 09:56:28,IV,17,7480677,Green builds Movies using Urban Growth#Green spends 7 resources #
1983,Orange,O,6,2020-08-19 09:47:06,III,17,7480677,Orange builds Opera#Orange spends 6 resources #
1984,Grey,J,8,2020-08-19 09:34:17,III,16,7480677,Grey builds Journalism#Grey spends 8 resources #
1985,Green,B,2,2020-08-19 09:11:03,III,16,7480677,Green builds Bronze#Green spends 2 resources #
1986,Purple,C,5,2020-08-19 09:04:11,III,16,7480677,Purple builds Cannon#Purple spends 5 resources #
1987,Grey,C,5,2020-08-19 08:50:16,III,15,7480677,Grey builds Cannon#Grey spends 5 resources #
1988,Green,R,5,2020-08-19 08:37:32,III,15,7480677,Green builds Riflemen#Green spends 5 resources #
1989,Purple,J,8,2020-08-18 21:01:29,III,15,7480677,Purple builds Journalism#Purple spends 8 resources #
1990,Orange,K,3,2020-08-18 19:46:10,III,15,7480677,Orange builds Knights#Orange spends 3 resources #
1991,Orange,C,5,2020-08-18 19:46:00,III,15,7480677,Orange builds Cannon#Orange spends 5 resources #
1992,Grey,1,3,2020-08-18 19:38:37,III,14,7480677,Grey builds 1 stage of Eiffel Tower#Grey spends 3 resources Wonder completed #
1993,Grey,1,7,2020-08-18 19:38:32,III,14,7480677,Grey builds 1 stage of Eiffel Tower#Grey spends 7 resources #
1994,Grey,1,3,2020-08-18 19:38:27,III,14,7480677,Grey builds 1 stage of Eiffel Tower#Grey spends 3 resources #
1995,Green,M,11,2020-08-18 16:35:37,III,14,7480677,Green builds Multimedia#Green spends 11 resources #
1996,Purple,C,5,2020-08-18 16:22:23,III,14,7480677,Purple builds Cannon#Purple spends 5 resources #
1997,Purple,C,5,2020-08-18 16:21:40,III,14,7480677,Purple builds Cannon#Purple spends 5 resources #
1998,Grey,C,5,2020-08-18 14:12:17,III,13,7480677,Grey builds Cannon#Grey spends 5 resources #
1999,Grey,C,5,2020-08-18 14:12:07,III,13,7480677,Grey builds Cavalrymen#Grey spends 5 resources #
2000,Green,R,5,2020-08-18 14:06:04,III,13,7480677,Green builds Riflemen#Green spends 5 resources #
2001,Green,1,4,2020-08-18 14:05:36,III,13,7480677,Green builds 1 stage of Kremlin#Green spends 4 resources Wonder completed #
2002,Green,1,4,2020-08-18 14:05:31,III,13,7480677,Green builds 1 stage of Kremlin#Green spends 4 resources #
2003,Orange,O,8,2020-08-18 13:19:26,III,13,7480677,Orange builds Opera#Orange spends 8 resources #
2004,Green,O,7,2020-08-18 09:41:42,III,12,7480677,Green builds Organized Religion#Green spends 7 resources #
2005,Purple,T,5,2020-08-18 09:29:01,II,12,7480677,Purple builds Team Sports#Purple spends 5 resources #
2006,Orange,C,5,2020-08-18 09:20:08,II,12,7480677,Orange builds Cannon#Orange spends 5 resources #
2007,Purple,J,8,2020-08-17 22:13:25,II,11,7480677,Purple builds Journalism#Purple spends 8 resources #
2008,Orange,P,3,2020-08-17 21:10:30,II,11,7480677,Orange builds Printing Press#Orange spends 3 resources #
2009,Orange,K,3,2020-08-17 21:09:47,II,11,7480677,Orange builds Knights#Orange spends 3 resources #
2010,Grey,R,5,2020-08-17 20:01:06,II,10,7480677,Grey builds Riflemen#Grey spends 5 resources #
2011,Green,K,3,2020-08-17 17:57:57,II,10,7480677,Green builds Knights#Green spends 3 resources #
2012,Purple,J,8,2020-08-17 17:23:03,II,10,7480677,Purple builds Journalism#Purple spends 8 resources #
2013,Purple,W,2,2020-08-17 15:58:30,II,9,7480677,Purple builds Warrior#Purple spends 2 resources #
2014,Orange,P,3,2020-08-17 14:38:49,II,8,7480677,Orange builds Printing Press#Orange spends 3 resources #
2015,Green,K,3,2020-08-17 13:52:32,I,7,7480677,Green builds Knights#Green spends 3 resources #
2016,Orange,1,3,2020-08-17 12:24:21,I,7,7480677,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources Wonder completed #
2017,Grey,1,1,2020-08-17 12:18:05,I,6,7480677,Grey builds 1 stage of Pyramids#Grey spends 1 resource Wonder completed #
2018,Grey,1,2,2020-08-17 12:17:57,I,6,7480677,Grey builds 1 stage of Pyramids#Grey spends 2 resources #
2019,Grey,1,3,2020-08-17 12:17:52,I,6,7480677,Grey builds 1 stage of Pyramids#Grey spends 3 resources #
2020,Green,K,1,2020-08-17 12:13:54,I,6,7480677,Green builds Knights#Green loses 2 military resource Green spends 1 resource #
2021,Purple,W,1,2020-08-17 12:12:24,I,6,7480677,Purple builds Warrior#Purple loses 1 military resource Purple spends 1 resource #
2022,Orange,1,3,2020-08-17 12:06:37,I,6,7480677,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources #
2023,Grey,W,2,2020-08-17 12:05:11,I,5,7480677,Grey builds Warrior#Grey spends 2 resources #
2024,Purple,1,2,2020-08-17 11:49:33,I,5,7480677,Purple builds 1 stage of Great Wall#Purple spends 2 resources Wonder completed #
2025,Orange,1,3,2020-08-17 11:44:19,I,5,7480677,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources #
2026,Orange,B,2,2020-08-17 11:21:16,I,4,7480677,Orange builds Bread & Circuses#Orange spends 2 resources #
2027,Grey,B,1,2020-08-17 11:13:56,I,4,7480677,Grey builds Bronze#Grey spends 1 resource #
2028,Green,1,1,2020-08-17 10:40:37,I,4,7480677,Green builds 1 stage of Library of Alexandria#Green spends 1 resource Wonder completed #
2029,Green,1,4,2020-08-17 10:40:32,I,4,7480677,Green builds 1 stage of Library of Alexandria#Green spends 4 resources #
2030,Purple,1,2,2020-08-17 10:39:09,I,4,7480677,Purple builds 1 stage of Great Wall#Purple spends 2 resources #
2031,Purple,1,2,2020-08-17 10:39:02,I,4,7480677,Purple builds 1 stage of Great Wall#Purple spends 2 resources #
2032,Orange,B,3,2020-08-17 10:17:51,I,4,7480677,Orange builds Bread & Circuses#Orange spends 3 resources #
2033,Grey,P,3,2020-08-17 10:13:18,I,3,7480677,Grey builds Philosophy#Grey spends 3 resources #
2034,Green,1,1,2020-08-17 09:21:00,I,3,7480677,Green builds 1 stage of Library of Alexandria#Green spends 1 resource #
2035,Green,P,2,2020-08-17 09:20:17,I,3,7480677,Green builds Philosophy using Urban Growth#Green spends 2 resources #
2036,Purple,P,3,2020-08-17 09:01:05,I,3,7480677,Purple builds Philosophy#Purple spends 3 resources #
2037,Orange,P,3,2020-08-17 07:18:28,I,3,7480677,Orange builds Philosophy#Orange spends 3 resources #
2038,Grey,B,2,2020-08-16 21:54:59,I,2,7480677,Grey builds Bronze#Grey spends 2 resources #
2039,Green,B,2,2020-08-16 20:54:04,I,2,7480677,Green builds Bronze#Green spends 2 resources #
2040,Purple,B,2,2020-08-15 13:12:46,I,2,7480677,Purple builds Bronze#Purple spends 2 resources #
2041,Orange,B,2,2020-08-15 12:02:25,I,2,7480677,Orange builds Bronze#Orange spends 2 resources #
2042,Grey,W,2,2020-08-24 15:36:27,IV,17,7480887,Grey builds Warrior#Grey spends 2 resources #
2043,Grey,K,3,2020-08-24 15:36:21,IV,17,7480887,Grey builds Knights#Grey spends 3 resources #
2044,Grey,C,3,2020-08-24 15:36:11,IV,17,7480887,Grey builds Cannon#Grey loses 2 military resource Grey spends 3 resources #
2045,Green,S,6,2020-08-24 15:02:46,IV,17,7480887,Green builds Selective Breeding#Green spends 6 resources #
2046,Green,A,4,2020-08-24 15:02:03,IV,17,7480887,Green builds Air Forces#Green loses 3 military resource Green spends 4 resources #
2047,Purple,K,3,2020-08-24 14:45:16,IV,17,7480887,Purple builds Knights#Purple spends 3 resources #
2048,Purple,K,3,2020-08-24 14:45:08,IV,17,7480887,Purple builds Knights#Purple spends 3 resources #
2049,Orange,O,4,2020-08-24 14:38:28,IV,17,7480887,Orange builds Opera using Urban Growth#Orange spends 4 resources #
2050,Grey,R,3,2020-08-24 14:34:21,IV,16,7480887,Grey builds Religion#Grey spends 3 resources #
2051,Grey,A,7,2020-08-24 14:33:16,IV,16,7480887,Grey builds Air Forces#Grey spends 7 resources #
2052,Green,T,4,2020-08-24 14:24:10,IV,16,7480887,Green builds Theology#Green spends 4 resources #
2053,Green,1,4,2020-08-24 14:23:05,IV,16,7480887,Green builds 1 stage of Fast Food Chains#Green spends 4 resources #
2054,Purple,D,4,2020-08-24 13:26:55,III,16,7480887,Purple builds Drama#Purple spends 4 resources #
2055,Grey,A,7,2020-08-24 13:06:50,III,15,7480887,Grey builds Air Forces#Grey spends 7 resources #
2056,Green,1,4,2020-08-24 12:56:01,III,15,7480887,Green builds 1 stage of Fast Food Chains#Green spends 4 resources #
2057,Green,A,5,2020-08-24 12:55:53,III,15,7480887,Green builds Alchemy#Green spends 5 resources #
2058,Grey,K,3,2020-08-24 12:03:30,III,14,7480887,Grey builds Knights#Grey spends 3 resources #
2059,Grey,C,5,2020-08-24 12:02:58,III,14,7480887,Grey builds Cannon#Grey spends 5 resources #
2060,Green,1,4,2020-08-24 11:57:47,III,14,7480887,Green builds 1 stage of Fast Food Chains#Green spends 4 resources #
2061,Green,C,5,2020-08-24 11:57:27,III,14,7480887,Green builds Cannon#Green spends 5 resources #
2062,Purple,C,5,2020-08-24 11:53:26,III,14,7480887,Purple builds Cannon#Purple spends 5 resources #
2063,Orange,S,3,2020-08-24 10:45:23,III,14,7480887,Orange builds Swordsmen#Orange spends 3 resources #
2064,Grey,C,5,2020-08-24 10:37:53,III,13,7480887,Grey builds Cannon#Grey spends 5 resources #
2065,Green,T,4,2020-08-24 10:29:11,III,13,7480887,Green builds Theology#Green spends 4 resources #
2066,Green,C,5,2020-08-24 10:28:54,III,13,7480887,Green builds Cannon#Green spends 5 resources #
2067,Purple,J,5,2020-08-24 10:07:17,III,13,7480887,Purple builds Journalism using Urban Growth#Purple spends 5 resources #
2068,Orange,S,3,2020-08-24 08:55:57,III,13,7480887,Orange builds Swordsmen#Orange spends 3 resources #
2069,Purple,W,2,2020-08-23 22:19:31,II,12,7480887,Purple builds Warrior#Purple spends 2 resources #
2070,Orange,1,3,2020-08-23 21:40:57,II,12,7480887,Orange builds 1 stage of Eiffel Tower#Orange spends 3 resources Wonder completed #
2071,Orange,1,7,2020-08-23 21:40:52,II,12,7480887,Orange builds 1 stage of Eiffel Tower#Orange spends 7 resources #
2072,Orange,1,3,2020-08-23 21:40:48,II,12,7480887,Orange builds 1 stage of Eiffel Tower#Orange spends 3 resources #
