,player,event_age,time,age,round,game_id,text
549,Grey,2,2020-06-25 11:37:26,II,11,7478280,Grey plays event#Grey scores 2 culture Current event: I / Cultural Influence Each civilization immediatly scores culture equal to its culture rating. Orange scores 3 culture Purple scores 5 culture Green scores 5 culture Grey scores 5 culture #
550,Green,2,2020-06-25 11:26:29,II,11,7478280,Green plays event#Green scores 2 culture Current event: I / Historic Territory 6 culture #
551,Purple,2,2020-06-25 11:15:57,II,11,7478280,Purple plays event#Purple scores 2 culture Current event: I / Raiders The two weakest civilizations each lose a total of 2 resources and/or food. Green and Grey each lose 2 resources and/or food Green chooses first #
552,Purple,2,2020-06-25 10:36:07,II,10,7478280,Purple plays event#Purple scores 2 culture Future events are now current events. Current event: I / New Deposits Each player's mines produce immediately. Ignore corruption. Orange produces 3 resources Purple produces 3 resources Green produces 6 resources Grey produces 4 resources #
553,Grey,1,2020-06-25 10:22:18,II,9,7478280,Grey plays event#Grey scores 1 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to its science rating. Orange scores 2 science Purple scores 4 science Green scores 2 science Grey scores 4 science #
554,Green,1,2020-06-25 10:12:18,II,9,7478280,Green plays event#Green scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest loses 4 culture. Orange scores 4 culture Purple loses 4 culture #
555,Purple,1,2020-06-25 09:30:35,II,9,7478280,Purple plays event#Purple scores 1 culture Current event: I / Wealthy Territory 5 resources #
556,Grey,1,2020-06-25 08:33:05,II,8,7478280,Grey plays event#Grey scores 1 culture Current event: I / Fertile Territory 3 food #
557,Green,1,2020-06-24 23:04:13,I,8,7478280,Green plays event#Green scores 1 culture Current event: I / Developed Territory 3 science #
558,Purple,1,2020-06-24 22:34:21,I,8,7478280,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Uncertain Borders The weakest civilization gives one yellow token from its yellow bank to the strongest civilization's yellow bank. Orange takes 1 yellow token from Purple #
559,Orange,1,2020-06-24 20:59:24,I,8,7478280,Orange plays event#Orange scores 1 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. No effect#
560,Grey,1,2020-06-24 20:45:13,I,7,7478280,Grey plays event#Grey scores 1 culture Current event: I / Rebellion Each player loses 2 civil actions per discontent worker (on their next turn). #
561,Green,1,2020-06-24 17:11:54,I,7,7478280,Green plays event#Green scores 1 culture Current event: I / Foray The two strongest civilizations each produce a total of 3 resources/food. Grey and Green each produce 3 resources and/or food Green chooses first #
562,Orange,1,2020-06-24 14:52:16,I,7,7478280,Orange plays event#Orange scores 1 culture Current event: I / Strategic Territory 3 military cards #
563,Grey,1,2020-06-24 13:55:36,I,5,7478280,Grey plays event#Grey scores 1 culture Current event: I / Immigration Civilization(s) with most happy faces increase population by 1. Purple receives a new immigrant #
564,Orange,1,2020-06-24 13:18:42,I,5,7478280,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Markets Each civilization produces 2 resources or 2 food (player's choice). #
565,Grey,1,2020-06-24 13:06:19,I,4,7478280,Grey plays event#Grey scores 1 culture Current event: A / Development of Crafts Each civilization produces 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
566,Green,1,2020-06-24 12:37:49,I,4,7478280,Green plays event#Green scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
567,Purple,1,2020-06-24 12:26:18,I,4,7478280,Purple plays event#Purple scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
568,Grey,1,2020-06-24 12:02:27,I,3,7478280,Grey plays event#Grey scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and produces 1 resource and 1 food. #
569,Green,1,2020-06-24 11:59:19,I,3,7478280,Green plays event#Green scores 1 culture Current event: A / Development of Agriculture Each civilization produces 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
570,Grey,3,2020-07-14 23:46:18,III,18,7478389,Grey plays event#Grey scores 3 culture Current event: III / Impact of Politicians Each civilization loses 2 culture for each empty slot on its blue bank. Orange loses 20 culture Purple loses 14 culture Green loses 18 culture Grey loses 16 culture #
571,Green,3,2020-07-14 23:41:52,III,18,7478389,Green plays event#Green scores 3 culture Future events are now current events. Current event: III / Impact of Industry Each civilization scores culture equal to the amount of resources it produce. Orange scores 9 culture Purple scores 10 culture Green scores 9 culture Grey scores 6 culture #
572,Grey,3,2020-07-14 17:54:41,III,17,7478389,Grey plays event#Grey scores 3 culture Current event: III / Impact of Population Each civilization scores 2 culture per content worker above 10. Orange scores 8 culture Purple scores 14 culture Green scores 8 culture Grey scores 10 culture #
573,Green,3,2020-07-14 17:47:45,III,17,7478389,Green plays event#Green scores 3 culture Current event: III / Impact of Progress Each civilization scores 2 culture per level of each of its government and special (blue) technologies. Orange scores 10 culture Purple scores 10 culture Green scores 10 culture Grey scores 8 culture #
574,Purple,3,2020-07-14 17:36:24,III,17,7478389,Purple plays event#Purple scores 3 culture Current event: III / Impact of Agriculture Each civilization scores culture equal to the amount of food its farms produce. Orange scores 2 culture Purple scores 6 culture Green scores 10 culture Grey scores 2 culture #
575,Orange,3,2020-07-14 17:29:59,III,17,7478389,"Orange plays event#Orange scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return to yellow bank). #"
576,Grey,3,2020-07-14 17:16:49,III,16,7478389,Grey plays event#Grey scores 3 culture Current event: II / Terrorism The civilization with the fewest culture points destroys 1 urban building of each other civilization. Grey launches terrorist attacks #
577,Green,3,2020-07-14 17:03:09,III,16,7478389,Green plays event#Green scores 3 culture Future events are now current events. Current event: II / Fertile Territory 5 food #
578,Purple,3,2020-07-14 16:22:52,III,16,7478389,Purple plays event#Purple scores 3 culture Current event: II / Inhabited Territory 2 population #
579,Orange,3,2020-07-14 16:11:47,III,16,7478389,Orange plays event#Orange scores 3 culture Current event: II / Inquisition Each civilization scores 1 culture per level of each of their temples. The urban building limit for labs and libraries is reduced by 1 for each player until the active players next political phase. Players must immediately destroy any exceeding urban building. Green scores 3 culture Green destroys a Alchemy Grey destroys a Journalism #
580,Green,3,2020-07-14 14:35:19,III,15,7478389,Green plays event#Green scores 3 culture Current event: II / Iconoclasm Discard all leaders that are not from the current age. Johannes Sebastian Bach dies James Cook dies William Shakespeare dies #
581,Purple,2,2020-07-13 23:29:00,III,15,7478389,Purple plays event#Purple scores 2 culture Current event: II / Strategic Territory 5 military cards #
582,Orange,2,2020-07-13 22:57:41,III,15,7478389,Orange plays event#Orange scores 2 culture Current event: II / International Agreement The strongest civilization may immediately take up to 5 civil actions in cards by giving up its next political action. Then replenish the cards in the card row. #
583,Green,2,2020-07-13 21:09:25,III,14,7478389,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Cold War The two strongest civilizations score 6 science. Grey scores 6 science Purple scores 6 science #
584,Purple,2,2020-07-13 18:34:28,III,14,7478389,Purple plays event#Purple scores 2 culture Current event: II / National Pride The civilization with the most culture points scores 5 culture. Green scores 5 culture #
585,Grey,2,2020-07-13 16:46:41,II,13,7478389,Grey plays event#Grey scores 2 culture Current event: II / Ravages of Time Each player chooses one of their Age A or I wonders and turns it face down. These wonders lose all effect and produce 2 culture instead. The Pyramids crumble The Wieliczka Salt Mine crumbles Green must choose a wonder to ravage Grey must choose a wonder to ravage #
586,Green,2,2020-07-13 16:42:38,II,13,7478389,Green plays event#Green scores 2 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. Event has no effect #
587,Purple,2,2020-07-13 16:07:56,II,13,7478389,Purple plays event#Purple scores 2 culture Current event: II / Historic Territory 11 culture #
588,Orange,2,2020-07-13 15:42:54,II,13,7478389,Orange plays event#Orange scores 2 culture Current event: II / Economic Progress Each player's mines and farms produce immediately. Do not ignore consumption and corruption. Orange produces : 1 food - consumption: 1 Orange produces : 8 resources - corruption: 2 Purple produces : 4 food - consumption: 2 Purple produces : 6 resources - corruption: 2 Green produces : 3 food - consumption: 1 Green produces : 6 resources Grey produces : 1 food - consumption: 1 Grey produces : 4 resources - corruption: 2 #
589,Green,2,2020-07-13 13:10:12,II,12,7478389,Green plays event#Green scores 2 culture Future events are now current events. Current event: II / Developed Territory 5 science #
590,Green,2,2020-07-13 10:17:13,II,11,7478389,Green plays event#Green scores 2 culture Current event: I / Inhabited Territory 1 population #
591,Orange,2,2020-07-13 09:26:07,II,11,7478389,Orange plays event#Orange scores 2 culture Current event: I / New Deposits Each player's mines produce immediately. Ignore corruption. Orange produces 5 resources Purple produces 6 resources Green produces 6 resources Grey produces 6 resources #
592,Grey,2,2020-07-12 13:05:50,II,10,7478389,Grey plays event#Grey scores 2 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to its science rating. Orange scores 5 science Purple scores 5 science Green scores 4 science Grey scores 4 science #
593,Green,2,2020-07-10 12:50:39,II,10,7478389,Green plays event#Green scores 2 culture Current event: I / Developed Territory 3 science #
594,Grey,2,2020-07-07 11:15:53,II,9,7478389,Grey plays event#Grey scores 2 culture Current event: I / Good Harvest Each player's farms produce immediately. Ignore consumption and corruption. Orange produces 2 food Purple produces 4 food Green produces 4 food Grey produces 2 food #
