,player,culture_gen,culture,time,age,round,game_id,text
428,Grey,9,55,2020-04-21 10:39:39,III,14,7473814,End turn#Grey scores: Grey produces 1 resource less (Acceptance of Supremacy)9 culture (now 55) 5 science (now 5) 3 food - consumption: 3 (now 12) 5 resources (now 7) Grey draws 2 military cards #
429,Green,6,55,2020-04-21 10:35:01,III,14,7473814,End turn#Green scores: Green produces 1 extra resource (Acceptance of Supremacy)6 culture (now 55) 5 science (now 5) 3 food - consumption: 2 (now 5) 4 resources (now 6) Green draws 3 military cards #
430,Purple,4,51,2020-04-21 10:17:11,III,14,7473814,End turn#Purple scores: 4 culture (now 51) 5 science (now 5) 2 food - consumption: 2 (now 2) 6 resources (now 6) #
431,Orange,12,59,2020-04-21 09:43:50,III,14,7473814,End turn#Orange scores: 12 culture (now 59) 4 science (now 7) 3 food - consumption: 3 (now 4) 6 resources (now 8) Orange draws 3 military cards #
432,Grey,8,44,2020-04-21 00:25:13,II,13,7473814,End turn#Grey scores: Grey produces 1 resource less (Acceptance of Supremacy)8 culture (now 44) 3 science (now 6) 4 food - consumption: 2 (now 11) 5 resources (now 6) Grey draws 3 military cards #
433,Green,6,49,2020-04-21 00:19:34,II,13,7473814,End turn#Green scores: Green produces 1 extra resource (Acceptance of Supremacy)6 culture (now 49) 5 science (now 6) 2 food - consumption: 2 (now 2) 4 resources (now 6) Green draws 3 military cards #
434,Purple,3,44,2020-04-20 23:36:28,II,13,7473814,End turn#Purple scores: 3 culture (now 44) 5 science (now 6) 2 food - consumption: 2 (now 3) 6 resources (now 6) #
435,Orange,9,47,2020-04-20 19:36:49,II,13,7473814,End turn#Genghis Khan scores 3 culture. Orange scores: 9 culture (now 47) 4 science (now 6) 4 food - consumption: 2 (now 6) 6 resources (now 7) Orange draws 2 military cards #
436,Grey,5,34,2020-04-20 19:25:50,II,12,7473814,End turn#Grey scores: Grey produces 1 resource less (Acceptance of Supremacy)5 culture (now 34) 3 science (now 10) 4 food - consumption: 2 (now 8) 5 resources (now 9) #
437,Green,6,41,2020-04-20 17:27:55,II,12,7473814,End turn#Green scores: Green produces 1 extra resource (Acceptance of Supremacy)6 culture (now 41) 3 science (now 7) 1 food - consumption: 3 (now 3) 4 resources (now 5) Green draws 3 military cards #
438,Purple,3,39,2020-04-20 17:11:32,II,12,7473814,End turn#Purple scores: 3 culture (now 39) 4 science (now 5) 3 food - consumption: 1 (now 4) 6 resources (now 6) Purple draws 1 military card #
439,Orange,6,38,2020-04-20 14:40:08,II,12,7473814,End turn#Genghis Khan scores 0 culture. Orange scores: 6 culture (now 38) 4 science (now 7) 5 food - consumption: 1 (now 5) 6 resources (now 7) #
440,Grey,5,29,2020-04-19 19:05:50,II,11,7473814,End turn#Grey scores: Grey produces 1 resource less (Acceptance of Supremacy)5 culture (now 29) 3 science (now 13) 4 food - consumption: 2 (now 4) 5 resources (now 9) Grey draws 3 military cards #
441,Green,5,35,2020-04-18 14:05:58,II,11,7473814,End turn#Green scores: Green produces 1 extra resource (Acceptance of Supremacy)5 culture (now 35) 3 science (now 4) 2 food - consumption: 2 (now 5) 3 resources (now 6) Green draws 3 military cards #
442,Purple,3,34,2020-04-18 11:01:21,II,11,7473814,End turn#Purple scores: 3 culture (now 34) 4 science (now 8) 2 food - consumption: 2 (now 4) 3 resources (now 5) Purple draws 2 military cards #
443,Orange,6,30,2020-04-18 10:41:23,II,11,7473814,End turn#Genghis Khan scores 0 culture. Orange scores: 6 culture (now 30) 4 science (now 11) 4 food - consumption: 2 (now 6) 5 resources (now 5) Orange draws 2 military cards #
444,Grey,5,22,2020-04-18 09:46:40,II,10,7473814,End turn#Grey scores: Grey produces 1 resource less (Acceptance of Supremacy)5 culture (now 22) 3 science (now 9) 0 food - consumption: 2 (now 0) 5 resources (now 12) Grey draws 3 military cards #
445,Green,5,29,2020-04-18 00:45:16,II,10,7473814,End turn#Green scores: 5 culture (now 29) 2 science (now 5) 2 food - consumption: 2 (now 3) 2 resources (now 6) Green draws 3 military cards #
446,Purple,3,31,2020-04-17 19:33:58,II,10,7473814,End turn#Purple scores: 3 culture (now 31) 4 science (now 4) 2 food - consumption: 2 (now 2) 3 resources (now 5) #
447,Orange,3,24,2020-04-17 17:12:11,II,10,7473814,End turn#Genghis Khan scores 0 culture. Orange scores: 3 culture (now 24) 4 science (now 7) 2 food - consumption: 2 (now 2) 5 resources (now 6) Orange draws 2 military cards #
448,Grey,5,17,2020-04-17 16:53:05,II,9,7473814,End turn#Grey scores: 5 culture (now 17) 3 science (now 6) 0 food - consumption: 2 (now 0) 6 resources (now 7) Grey draws 3 military cards #
449,Green,5,18,2020-04-17 15:29:50,II,9,7473814,End turn#Green scores: 5 culture (now 18) 2 science (now 3) 2 food - consumption: 2 (now 4) 2 resources (now 6) Green draws 2 military cards #
450,Purple,3,25,2020-04-17 15:25:23,II,9,7473814,End turn#Purple scores: 3 culture (now 25) 4 science (now 6) 3 food - consumption: 1 (now 3) 3 resources (now 8) #
451,Orange,6,18,2020-04-17 15:01:23,II,9,7473814,End turn#Genghis Khan scores 3 culture. Orange scores: 6 culture (now 18) 4 science (now 8) 0 food - consumption: 2 (now 0) 5 resources (now 5) Orange draws 2 military cards #
452,Grey,2,9,2020-04-17 13:00:35,II,8,7473814,End turn#Grey scores: 2 culture (now 9) 2 science (now 3) 0 food - consumption: 2 (now 0) 6 resources (now 6) Grey draws 1 military card #
453,Green,4,13,2020-04-17 12:55:49,II,8,7473814,End turn#Green scores: CORRUPTION! Green loses 2 resources 4 culture (now 13) 2 science (now 2) 2 food - consumption: 2 (now 2) 2 resources (now 7) Green draws 3 military cards #
454,Purple,4,21,2020-04-17 12:35:08,I,8,7473814,End turn#Purple scores: CORRUPTION! Purple loses 2 resources 4 culture (now 21) 4 science (now 6) 2 food - consumption: 1 (now 2) 3 resources (now 8) Purple draws 2 military cards #
455,Orange,4,8,2020-04-17 12:00:36,I,8,7473814,End turn#Genghis Khan scores 3 culture. Orange scores: 4 culture (now 8) 4 science (now 7) 0 food - consumption: 2 (now 2) 5 resources (now 7) #
456,Grey,3,11,2020-04-17 11:55:23,I,7,7473814,End turn#Grey scores: 3 culture (now 11) 3 science (now 6) 1 food - consumption: 1 (now 1) 6 resources (now 7) Grey draws 2 military cards #
457,Green,4,8,2020-04-17 11:49:08,I,7,7473814,End turn#Green scores: 4 culture (now 8) 2 science (now 5) 2 food - consumption: 2 (now 4) 3 resources (now 4) Green draws 2 military cards #
458,Purple,3,16,2020-04-17 11:23:57,I,7,7473814,End turn#Purple scores: 3 culture (now 16) 2 science (now 2) 2 food - consumption: 1 (now 3) 3 resources (now 7) Purple draws 2 military cards #
459,Orange,1,4,2020-04-17 09:39:27,I,7,7473814,End turn#Genghis Khan scores 0 culture. Orange scores: 1 culture (now 4) 3 science (now 9) 0 food - consumption: 2 (now 2) 5 resources (now 6) Orange draws 1 military card #
460,Grey,2,7,2020-04-17 09:33:21,I,6,7473814,End turn#Grey scores: 2 culture (now 7) 3 science (now 3) 1 food - consumption: 1 (now 3) 5 resources (now 5) Grey draws 1 military card #
461,Green,2,4,2020-04-16 20:21:24,I,6,7473814,End turn#Green scores: 2 culture (now 4) 2 science (now 3) 2 food - consumption: 1 (now 5) 3 resources (now 4) Green draws 2 military cards #
462,Purple,3,7,2020-04-16 16:40:58,I,6,7473814,End turn#Purple scores: 3 culture (now 7) 2 science (now 3) 1 food - consumption: 1 (now 1) 3 resources (now 6) #
463,Orange,1,3,2020-04-16 14:50:55,I,6,7473814,End turn#Orange scores: 1 culture (now 3) 2 science (now 10) 0 food - consumption: 2 (now 2) 5 resources (now 6) #
464,Grey,1,5,2020-04-16 14:30:41,I,5,7473814,End turn#Grey scores: 1 culture (now 5) 2 science (now 3) 1 food - consumption: 1 (now 2) 4 resources (now 6) #
465,Green,0,1,2020-04-16 14:20:11,I,5,7473814,End turn#Green scores: 0 culture (now 1) 2 science (now 7) 2 food - consumption: 1 (now 4) 3 resources (now 7) Green draws 1 military card #
466,Purple,1,4,2020-04-16 13:43:08,I,5,7473814,End turn#Purple scores: 1 culture (now 4) 1 science (now 2) 1 food - consumption: 1 (now 1) 3 resources (now 6) Purple draws 1 military card #
467,Orange,1,2,2020-04-15 23:22:06,I,5,7473814,End turn#Orange scores: 1 culture (now 2) 2 science (now 9) 1 food - consumption: 1 (now 4) 3 resources (now 4) Orange draws 1 military card #
468,Grey,1,3,2020-04-15 22:36:19,I,4,7473814,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 1 culture (now 3) 2 science (now 4) 1 food - consumption: 1 (now 5) 3 resources (now 3) Grey draws 1 military card #
469,Green,0,1,2020-04-15 20:49:45,I,4,7473814,End turn#Green scores: 0 culture (now 1) 2 science (now 5) 2 food - consumption: 1 (now 3) 3 resources (now 5) #
470,Purple,1,2,2020-04-15 19:25:08,I,4,7473814,End turn#Purple scores: 1 culture (now 2) 1 science (now 1) 1 food - consumption: 1 (now 1) 3 resources (now 5) Purple draws 1 military card #
471,Orange,0,0,2020-04-15 18:15:20,I,4,7473814,End turn#Orange scores: 0 culture (now 0) 2 science (now 7) 1 food - consumption: 1 (now 4) 3 resources (now 3) Orange draws 2 military cards #
472,Grey,0,1,2020-04-15 18:10:06,I,3,7473814,End turn#Grey scores: 0 culture (now 1) 1 science (now 4) 1 food - consumption: 1 (now 2) 3 resources (now 7) Grey draws 2 military cards #
473,Green,0,1,2020-04-15 17:28:23,I,3,7473814,End turn#Green scores: 0 culture (now 1) 2 science (now 2) 3 food - consumption: 0 (now 5) 3 resources (now 3) Green draws 2 military cards #
474,Purple,1,1,2020-04-15 10:32:24,I,3,7473814,End turn#Purple scores: 1 culture (now 1) 1 science (now 3) 1 food - consumption: 1 (now 2) 3 resources (now 3) Purple draws 1 military card #
475,Orange,0,0,2020-04-15 10:01:03,I,3,7473814,End turn#Orange scores: 0 culture (now 0) 2 science (now 4) 2 food - consumption: 0 (now 5) 3 resources (now 3) Orange draws 1 military card #
476,Grey,0,0,2020-04-15 09:16:42,I,2,7473814,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Grey draws 1 military card #
477,Green,0,0,2020-04-15 05:47:39,I,2,7473814,End turn#Green scores: 0 culture (now 0) 2 science (now 3) 2 food - consumption: 0 (now 2) 2 resources (now 2) Green draws 2 military cards #
478,Purple,0,0,2020-04-15 00:41:40,I,2,7473814,End turn#Purple scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 3) 3 resources (now 3) Purple draws 2 military cards #
479,Orange,0,0,2020-04-14 21:55:37,I,2,7473814,End turn#Orange scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 4) 3 resources (now 3) Orange draws 2 military cards #
480,Grey,0,0,2020-04-14 21:38:00,A,1,7473814,End turn#Grey scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
481,Green,0,0,2020-04-14 20:20:27,A,1,7473814,End turn#Green scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
482,Purple,0,0,2020-04-14 18:39:43,A,1,7473814,End turn#Purple scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
483,Orange,0,0,2020-04-14 18:32:56,A,1,7473814,End turn#Orange scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
484,Grey,13,49,2020-04-29 17:52:45,IV,19,7474472,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 13 culture (now 49) 6 science (now 12) 5 food - consumption: 2 (now 15) 8 resources (now 13) #
485,Grey,13,49,2020-04-29 17:52:45,IV,18,7474472,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 13 culture (now 49) 6 science (now 12) 5 food - consumption: 2 (now 15) 8 resources (now 13) #
486,Green,17,130,2020-04-29 17:47:05,IV,18,7474472,End turn#Green scores: 17 culture (now 130) 10 science (now 15) 4 food - consumption: 2 (now 6) 3 resources (now 4) #
487,Orange,9,135,2020-04-29 11:24:58,IV,18,7474472,End turn#Orange scores: 9 culture (now 135) 6 science (now 6) 3 food - consumption: 3 (now 3) 7 resources (now 8) #
488,Grey,12,82,2020-04-29 11:15:13,IV,17,7474472,End turn#Winston Churchill scores 3 culture. Grey scores: CORRUPTION! Grey loses 2 resources 12 culture (now 82) 2 science (now 6) 5 food - consumption: 2 (now 14) 11 resources (now 20) #
489,Green,13,113,2020-04-29 11:10:22,IV,17,7474472,End turn#Green scores: 13 culture (now 113) 12 science (now 14) 3 food - consumption: 3 (now 5) 3 resources (now 3) #
490,Purple,8,95,2020-04-29 11:04:51,III,17,7474472,End turn#Purple scores: 8 culture (now 95) 5 science (now 6) 0 food - consumption: 4 (now 1) 8 resources (now 9) Purple draws 3 military cards #
491,Orange,8,81,2020-04-29 10:51:26,III,17,7474472,End turn#Orange scores: 8 culture (now 81) 6 science (now 8) 4 food - consumption: 2 (now 5) 6 resources (now 6) Orange draws 1 military card #
492,Grey,12,67,2020-04-29 10:34:00,III,16,7474472,End turn#Grey scores: 12 culture (now 67) 2 science (now 4) 7 food - consumption: 1 (now 9) 11 resources (now 11) Grey draws 3 military cards #
493,Green,9,90,2020-04-28 22:10:54,III,16,7474472,End turn#Green scores: 9 culture (now 90) 12 science (now 12) 3 food - consumption: 3 (now 7) 4 resources (now 9) Green draws 3 military cards #
494,Purple,7,87,2020-04-28 20:19:54,III,16,7474472,End turn#Purple scores: 7 culture (now 87) 4 science (now 7) 0 food - consumption: 4 (now 1) 7 resources (now 11) Purple draws 3 military cards #
495,Orange,8,69,2020-04-28 17:51:50,III,16,7474472,End turn#Orange scores: 8 culture (now 69) 6 science (now 14) 4 food - consumption: 2 (now 5) 6 resources (now 7) #
496,Grey,13,65,2020-04-28 17:40:33,III,15,7474472,End turn#Grey scores: 13 culture (now 65) 0 science (now 2) 5 food - consumption: 3 (now 5) 11 resources (now 11) Grey draws 1 military card #
497,Green,7,65,2020-04-28 17:29:47,III,15,7474472,End turn#Green scores: 7 culture (now 65) 9 science (now 9) 1 food - consumption: 3 (now 4) 4 resources (now 7) Green draws 1 military card #
498,Purple,5,80,2020-04-28 16:11:39,III,15,7474472,End turn#Purple scores: 5 culture (now 80) 4 science (now 4) 0 food - consumption: 4 (now 1) 6 resources (now 7) Purple draws 3 military cards #
499,Orange,8,52,2020-04-28 15:46:00,III,15,7474472,End turn#Orange scores: 8 culture (now 52) 6 science (now 12) 4 food - consumption: 2 (now 5) 6 resources (now 6) Orange draws 3 military cards #
500,Grey,9,52,2020-04-28 14:38:17,III,14,7474472,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 9 culture (now 52) 2 science (now 2) 4 food - consumption: 2 (now 8) 11 resources (now 20) Grey draws 3 military cards #
501,Green,7,55,2020-04-28 11:37:41,III,14,7474472,End turn#Green scores: 7 culture (now 55) 8 science (now 11) 1 food - consumption: 3 (now 3) 4 resources (now 10) Green draws 1 military card #
502,Purple,4,75,2020-04-28 10:42:35,III,14,7474472,End turn#Purple scores: 4 culture (now 75) 3 science (now 6) 1 food - consumption: 3 (now 1) 6 resources (now 6) Purple draws 3 military cards #
503,Orange,4,44,2020-04-28 10:35:49,III,14,7474472,End turn#Orange scores: 4 culture (now 44) 4 science (now 6) 4 food - consumption: 2 (now 4) 6 resources (now 12) Orange draws 1 military card #
504,Grey,9,43,2020-04-28 10:17:45,III,13,7474472,End turn#Grey scores: 9 culture (now 43) 2 science (now 5) 2 food - consumption: 2 (now 4) 11 resources (now 15) Grey draws 3 military cards #
505,Green,7,46,2020-04-27 20:30:41,III,13,7474472,End turn#Green scores: 7 culture (now 46) 8 science (now 9) 2 food - consumption: 2 (now 6) 4 resources (now 6) Green draws 3 military cards #
506,Purple,4,60,2020-04-27 17:17:24,III,13,7474472,End turn#Purple scores: 4 culture (now 60) 3 science (now 3) 1 food - consumption: 3 (now 5) 5 resources (now 7) Purple draws 3 military cards #
507,Orange,4,40,2020-04-27 17:09:40,III,13,7474472,End turn#Orange scores: 4 culture (now 40) 5 science (now 8) 4 food - consumption: 2 (now 4) 6 resources (now 14) Orange draws 3 military cards #
508,Grey,2,32,2020-04-27 17:00:48,III,12,7474472,End turn#Grey scores: 2 culture (now 32) 2 science (now 4) 1 food - consumption: 2 (now 2) 11 resources (now 13) Grey draws 1 military card #
509,Green,7,39,2020-04-27 16:48:26,II,12,7474472,End turn#Green scores: 7 culture (now 39) 6 science (now 7) 2 food - consumption: 2 (now 4) 3 resources (now 4) Green draws 2 military cards #
510,Purple,4,56,2020-04-27 16:27:04,II,12,7474472,End turn#Purple scores: 4 culture (now 56) 3 science (now 4) 2 food - consumption: 2 (now 4) 5 resources (now 7) #
511,Orange,4,36,2020-04-27 15:53:40,II,12,7474472,End turn#Orange scores: 4 culture (now 36) 5 science (now 9) 4 food - consumption: 2 (now 8) 6 resources (now 7) Orange draws 2 military cards #
512,Grey,2,30,2020-04-27 15:07:00,II,11,7474472,End turn#Grey scores: 2 culture (now 30) 2 science (now 2) 2 food - consumption: 1 (now 5) 8 resources (now 8) Grey draws 3 military cards #
513,Green,3,30,2020-04-27 14:58:49,II,11,7474472,End turn#Green scores: 3 culture (now 30) 5 science (now 8) 2 food - consumption: 2 (now 2) 3 resources (now 7) Green draws 2 military cards #
514,Purple,7,47,2020-04-27 14:53:55,II,11,7474472,End turn#Genghis Khan scores 3 culture. Purple scores: 7 culture (now 47) 3 science (now 7) 2 food - consumption: 2 (now 2) 4 resources (now 5) Purple draws 2 military cards #
515,Orange,5,30,2020-04-27 12:31:57,II,11,7474472,End turn#Orange scores: 5 culture (now 30) 5 science (now 10) 4 food - consumption: 2 (now 4) 5 resources (now 6) Orange draws 3 military cards #
516,Grey,2,26,2020-04-27 11:56:00,II,10,7474472,End turn#Grey scores: 2 culture (now 26) 2 science (now 4) 1 food - consumption: 2 (now 3) 6 resources (now 6) Grey draws 3 military cards #
517,Green,3,27,2020-04-27 11:43:33,II,10,7474472,End turn#Green scores: 3 culture (now 27) 5 science (now 5) 0 food - consumption: 2 (now 0) 3 resources (now 6) Green draws 2 military cards #
518,Purple,6,38,2020-04-27 11:41:59,II,10,7474472,End turn#Genghis Khan scores 3 culture. Purple scores: 6 culture (now 38) 3 science (now 4) 2 food - consumption: 2 (now 4) 3 resources (now 7) Purple draws 1 military card #
519,Orange,5,25,2020-04-27 11:23:53,II,10,7474472,End turn#Orange scores: 5 culture (now 25) 5 science (now 5) 2 food - consumption: 2 (now 2) 4 resources (now 5) Orange draws 3 military cards #
