,player,resource_gen,resource,time,age,round,game_id,text
1063,Orange,3,4,2020-06-11 13:35:59,II,9,7477545,End turn#Orange scores: 5 culture (now 27) 4 science (now 9) 1 food - consumption: 2 (now 1) 3 resources (now 4) Orange draws 3 military cards #
1064,Grey,3,6,2020-06-11 13:23:56,II,8,7477545,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 20) 3 science (now 12) 1 food - consumption: 2 (now 2) 3 resources (now 6) #
1065,Green,4,10,2020-06-11 10:26:43,II,8,7477545,End turn#Green scores: CORRUPTION! Green loses 2 resources 2 culture (now 9) 4 science (now 9) 1 food - consumption: 2 (now 3) 4 resources (now 10) Green draws 2 military cards #
1066,Purple,3,5,2020-06-11 10:03:24,II,8,7477545,End turn#Purple scores: 2 culture (now 12) 2 science (now 5) 0 food - consumption: 2 (now 0) 3 resources (now 5) Purple draws 1 military card #
1067,Orange,3,3,2020-06-11 09:54:48,II,8,7477545,End turn#Orange scores: 5 culture (now 22) 4 science (now 5) 0 food - consumption: 2 (now 0) 3 resources (now 3) Orange draws 1 military card #
1068,Grey,3,5,2020-06-11 09:04:06,II,7,7477545,End turn#Genghis Khan scores 0 culture. Grey scores: 2 culture (now 15) 3 science (now 16) 1 food - consumption: 2 (now 1) 3 resources (now 5) Grey draws 1 military card #
1069,Green,4,9,2020-06-10 17:24:19,II,7,7477545,End turn#Green scores: 2 culture (now 7) 4 science (now 8) 0 food - consumption: 2 (now 2) 4 resources (now 9) #
1070,Purple,3,7,2020-06-10 16:49:20,I,7,7477545,End turn#Purple scores: 2 culture (now 10) 2 science (now 8) 1 food - consumption: 1 (now 1) 3 resources (now 7) Purple draws 3 military cards #
1071,Orange,3,4,2020-06-10 16:03:40,I,7,7477545,End turn#Orange scores: 5 culture (now 10) 2 science (now 5) 1 food - consumption: 1 (now 3) 3 resources (now 4) Orange draws 3 military cards #
1072,Grey,3,7,2020-06-10 13:00:57,I,6,7477545,End turn#Genghis Khan scores 0 culture. Grey scores: 2 culture (now 12) 3 science (now 13) 2 food - consumption: 1 (now 2) 3 resources (now 7) Grey draws 2 military cards #
1073,Green,4,8,2020-06-10 12:40:56,I,6,7477545,End turn#Green scores: 1 culture (now 5) 2 science (now 8) 1 food - consumption: 1 (now 2) 4 resources (now 8) #
1074,Purple,3,4,2020-06-10 12:35:15,I,6,7477545,End turn#Purple scores: 2 culture (now 7) 2 science (now 8) 1 food - consumption: 1 (now 3) 3 resources (now 4) #
1075,Orange,3,7,2020-06-10 12:13:52,I,6,7477545,End turn#Orange scores: 3 culture (now 5) 2 science (now 3) 1 food - consumption: 1 (now 2) 3 resources (now 7) Orange draws 3 military cards #
1076,Grey,3,6,2020-06-10 11:52:44,I,5,7477545,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 9) 3 science (now 13) 1 food - consumption: 1 (now 1) 3 resources (now 6) Grey draws 1 military card #
1077,Green,4,5,2020-06-10 11:14:02,I,5,7477545,End turn#Green scores: 1 culture (now 4) 2 science (now 6) 1 food - consumption: 1 (now 1) 4 resources (now 5) #
1078,Purple,3,4,2020-06-10 10:51:29,I,5,7477545,End turn#Purple scores: 2 culture (now 4) 2 science (now 6) 1 food - consumption: 1 (now 2) 3 resources (now 4) Purple draws 3 military cards #
1079,Orange,3,4,2020-06-09 21:57:42,I,5,7477545,End turn#Orange scores: CORRUPTION! Orange loses 2 resources 1 culture (now 2) 2 science (now 12) 1 food - consumption: 1 (now 4) 3 resources (now 4) Orange draws 2 military cards #
1080,Grey,3,3,2020-06-09 19:49:30,I,4,7477545,End turn#Genghis Khan scores 0 culture. Grey scores: 2 culture (now 3) 3 science (now 10) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 1 military card #
1081,Green,4,5,2020-06-09 17:37:35,I,4,7477545,End turn#Green scores: 1 culture (now 3) 2 science (now 3) 1 food - consumption: 1 (now 2) 4 resources (now 5) Green draws 2 military cards #
1082,Purple,3,4,2020-06-09 16:31:28,I,4,7477545,End turn#Purple scores: 1 culture (now 1) 2 science (now 3) 1 food - consumption: 1 (now 3) 3 resources (now 4) Purple draws 3 military cards #
1083,Orange,3,5,2020-06-09 16:26:32,I,4,7477545,End turn#Orange scores: 0 culture (now 1) 2 science (now 8) 1 food - consumption: 1 (now 2) 3 resources (now 5) Orange draws 2 military cards #
1084,Grey,3,4,2020-06-09 15:23:18,I,3,7477545,End turn#Grey scores: 0 culture (now 0) 2 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 4) Grey draws 2 military cards #
1085,Green,3,4,2020-06-09 15:19:20,I,3,7477545,End turn#Green scores: 0 culture (now 1) 2 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 4) Green draws 2 military cards #
1086,Purple,3,3,2020-06-09 14:11:56,I,3,7477545,End turn#Purple scores: 0 culture (now 0) 2 science (now 6) 1 food - consumption: 1 (now 2) 3 resources (now 3) Purple draws 1 military card #
1087,Orange,3,3,2020-06-09 14:09:17,I,3,7477545,End turn#Orange scores: 0 culture (now 1) 2 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards #
1088,Grey,3,4,2020-06-09 14:01:41,I,2,7477545,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 4) Grey draws 2 military cards #
1089,Green,3,3,2020-06-09 14:00:18,I,2,7477545,End turn#Green scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Green draws 2 military cards #
1090,Purple,3,4,2020-06-09 13:55:45,I,2,7477545,End turn#Purple scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 4) Purple draws 1 military card #
1091,Orange,3,3,2020-06-09 13:51:20,I,2,7477545,End turn#Orange scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Orange draws 2 military cards #
1092,Grey,2,2,2020-06-09 13:46:58,A,1,7477545,End turn#Grey scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1093,Green,2,2,2020-06-09 13:44:56,A,1,7477545,End turn#Green scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1094,Purple,2,2,2020-06-09 12:59:07,A,1,7477545,End turn#Purple scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1095,Orange,2,2,2020-06-09 12:33:17,A,1,7477545,End turn#Orange scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1096,Grey,4,7,2020-06-17 11:45:54,IV,19,7477831,End turn#Grey scores: 7 culture (now 52) 0 science (now 3) 2 food - consumption: 4 (now 4) 4 resources (now 7) #
1097,Grey,4,7,2020-06-17 11:45:52,IV,18,7477831,End turn#Grey scores: 7 culture (now 52) 0 science (now 3) 2 food - consumption: 4 (now 4) 4 resources (now 7) #
1098,Green,5,3,2020-06-17 11:36:45,IV,18,7477831,End turn#Green scores: CORRUPTION! Green loses 2 resources 6 culture (now 154) 7 science (now 7) 1 food - consumption: 2 (now 4) -5 resources (now 3) #
1099,Purple,4,5,2020-06-17 11:31:34,IV,18,7477831,End turn#Purple scores: 11 culture (now 176) 3 science (now 8) 0 food - consumption: 4 (now 1) 4 resources (now 5) #
1100,Orange,6,6,2020-06-17 11:22:42,IV,18,7477831,End turn#Orange scores: 12 culture (now 96) 12 science (now 27) 3 food - consumption: 3 (now 7) 6 resources (now 6) #
1101,Grey,6,10,2020-06-17 11:11:05,III,17,7477831,End turn#Grey scores: 9 culture (now 32) 3 science (now 3) 3 food - consumption: 3 (now 7) 6 resources (now 10) Grey draws 2 military cards #
1102,Green,2,3,2020-06-17 11:00:25,III,17,7477831,End turn#Green scores: 9 culture (now 88) 6 science (now 16) 1 food - consumption: 2 (now 3) 2 resources (now 3) #
1103,Purple,4,4,2020-06-17 10:47:12,III,17,7477831,End turn#Purple scores: 10 culture (now 127) 3 science (now 5) 0 food - consumption: 4 (now 1) 4 resources (now 4) Purple draws 1 military card #
1104,Orange,6,10,2020-06-17 10:34:06,III,17,7477831,End turn#Orange scores: 12 culture (now 60) 15 science (now 31) 4 food - consumption: 2 (now 4) 6 resources (now 10) Orange draws 3 military cards #
1105,Grey,6,7,2020-06-17 10:27:16,III,16,7477831,End turn#Grey scores: 6 culture (now 40) 3 science (now 12) 3 food - consumption: 3 (now 6) 6 resources (now 7) Grey draws 2 military cards #
1106,Green,6,6,2020-06-17 10:20:36,III,16,7477831,End turn#Green scores: 10 culture (now 62) 7 science (now 10) 1 food - consumption: 2 (now 1) 6 resources (now 6) Green draws 2 military cards #
1107,Purple,4,9,2020-06-17 10:02:12,III,16,7477831,End turn#Purple scores: 10 culture (now 117) 3 science (now 11) 1 food - consumption: 3 (now 5) 4 resources (now 9) Purple draws 3 military cards #
1108,Orange,6,15,2020-06-16 22:21:06,III,16,7477831,End turn#Orange scores: 6 culture (now 42) 12 science (now 23) 4 food - consumption: 2 (now 4) 6 resources (now 15) Orange draws 3 military cards #
1109,Grey,6,8,2020-06-16 21:30:57,III,15,7477831,End turn#Grey scores: 3 culture (now 34) 3 science (now 9) 1 food - consumption: 3 (now 3) 6 resources (now 8) Grey draws 2 military cards #
1110,Green,6,8,2020-06-16 21:23:29,III,15,7477831,End turn#Green scores: 6 culture (now 52) 12 science (now 15) 2 food - consumption: 1 (now 6) 6 resources (now 8) Green draws 3 military cards #
1111,Purple,4,5,2020-06-16 20:49:47,III,15,7477831,End turn#Winston Churchill scores 3 culture. Purple scores: 13 culture (now 93) 3 science (now 13) 1 food - consumption: 3 (now 4) 4 resources (now 5) Purple draws 3 military cards #
1112,Orange,6,15,2020-06-16 20:39:56,III,15,7477831,End turn#Orange scores: 3 culture (now 33) 8 science (now 20) 4 food - consumption: 2 (now 4) 6 resources (now 15) Orange draws 3 military cards #
1113,Grey,6,7,2020-06-16 20:36:06,III,14,7477831,End turn#Grey scores: 3 culture (now 31) 3 science (now 6) 2 food - consumption: 2 (now 6) 6 resources (now 7) Grey draws 2 military cards #
1114,Green,6,8,2020-06-16 20:29:51,III,14,7477831,End turn#Green scores: 6 culture (now 44) 8 science (now 11) 1 food - consumption: 2 (now 8) 6 resources (now 8) Green draws 2 military cards #
1115,Purple,4,5,2020-06-16 20:24:51,III,14,7477831,End turn#Winston Churchill scores 3 culture. Purple scores: 12 culture (now 80) 2 science (now 4) 1 food - consumption: 3 (now 3) 4 resources (now 5) Purple draws 1 military card #
1116,Orange,6,17,2020-06-16 19:44:10,III,14,7477831,End turn#Orange scores: 7 culture (now 27) 6 science (now 11) 0 food - consumption: 2 (now 0) 6 resources (now 17) Orange draws 3 military cards #
1117,Grey,6,6,2020-06-16 19:04:07,III,13,7477831,End turn#Grey scores: 4 culture (now 28) 6 science (now 10) 2 food - consumption: 2 (now 4) 6 resources (now 6) #
1118,Green,6,8,2020-06-16 17:36:03,III,13,7477831,End turn#Green scores: 6 culture (now 35) 8 science (now 9) 1 food - consumption: 2 (now 7) 6 resources (now 8) Green draws 3 military cards #
1119,Purple,4,4,2020-06-16 17:09:16,III,13,7477831,End turn#Purple scores: 7 culture (now 68) 3 science (now 9) 1 food - consumption: 3 (now 2) 4 resources (now 4) Purple draws 1 military card #
1120,Orange,6,14,2020-06-16 16:48:47,III,13,7477831,End turn#Orange scores: 4 culture (now 17) 6 science (now 13) 0 food - consumption: 2 (now 3) 6 resources (now 14) Orange draws 3 military cards #
1121,Grey,5,5,2020-06-16 16:45:21,II,12,7477831,End turn#Grey scores: 3 culture (now 24) 7 science (now 10) 2 food - consumption: 2 (now 2) 5 resources (now 5) Grey draws 3 military cards #
1122,Green,6,8,2020-06-16 16:40:00,II,12,7477831,End turn#Green scores: 4 culture (now 27) 8 science (now 12) 2 food - consumption: 1 (now 6) 6 resources (now 8) Green draws 3 military cards #
1123,Purple,4,8,2020-06-16 16:22:52,II,12,7477831,End turn#Purple scores: 7 culture (now 61) 3 science (now 6) 2 food - consumption: 2 (now 4) 4 resources (now 8) Purple draws 1 military card #
1124,Orange,6,10,2020-06-16 15:59:50,II,12,7477831,End turn#Orange scores: 1 culture (now 13) 5 science (now 11) 1 food - consumption: 1 (now 3) 6 resources (now 10) Orange draws 1 military card #
1125,Grey,5,6,2020-06-16 15:56:59,II,11,7477831,End turn#Grey scores: 3 culture (now 21) 6 science (now 8) 0 food - consumption: 2 (now 0) 5 resources (now 6) Grey draws 1 military card #
1126,Green,5,11,2020-06-16 15:49:21,II,11,7477831,End turn#Green scores: 2 culture (now 21) 5 science (now 5) 3 food - consumption: 1 (now 3) 5 resources (now 11) Green draws 3 military cards #
1127,Purple,4,7,2020-06-16 15:43:55,II,11,7477831,End turn#Purple scores: 10 culture (now 52) 3 science (now 5) 2 food - consumption: 2 (now 6) 4 resources (now 7) Purple draws 2 military cards #
1128,Orange,6,6,2020-06-16 15:29:22,II,11,7477831,End turn#Orange scores: 1 culture (now 12) 4 science (now 12) 1 food - consumption: 1 (now 2) 6 resources (now 6) #
1129,Grey,5,5,2020-06-16 15:22:57,II,10,7477831,End turn#Grey scores: 3 culture (now 18) 6 science (now 8) 0 food - consumption: 2 (now 0) 5 resources (now 5) Grey draws 3 military cards #
1130,Green,3,12,2020-06-16 15:19:51,II,10,7477831,End turn#Green scores: CORRUPTION! Green loses 2 resources 2 culture (now 17) 5 science (now 5) 1 food - consumption: 1 (now 3) 3 resources (now 12) Green draws 1 military card #
1131,Purple,4,7,2020-06-16 15:12:17,II,10,7477831,End turn#Purple scores: 8 culture (now 38) 3 science (now 6) 2 food - consumption: 2 (now 4) 4 resources (now 7) Purple draws 1 military card #
1132,Orange,6,11,2020-06-16 14:58:43,II,10,7477831,End turn#Orange scores: 0 culture (now 14) 4 science (now 8) 1 food - consumption: 1 (now 1) 6 resources (now 11) #
1133,Grey,5,6,2020-06-16 14:39:24,II,9,7477831,End turn#Grey scores: 3 culture (now 15) 4 science (now 6) 0 food - consumption: 2 (now 0) 5 resources (now 6) Grey draws 3 military cards #
1134,Green,3,12,2020-06-16 14:32:15,II,9,7477831,End turn#Green scores: CORRUPTION! Green loses 2 resources 2 culture (now 13) 5 science (now 10) 1 food - consumption: 1 (now 5) 3 resources (now 12) Green draws 1 military card #
1135,Purple,4,5,2020-06-16 14:23:16,II,9,7477831,End turn#Purple scores: 8 culture (now 30) 3 science (now 3) 1 food - consumption: 2 (now 2) 4 resources (now 5) Purple draws 2 military cards #
1136,Orange,6,6,2020-06-16 13:49:39,II,9,7477831,End turn#Orange scores: 1 culture (now 12) 4 science (now 4) 1 food - consumption: 1 (now 2) 6 resources (now 6) Orange draws 1 military card #
1137,Grey,5,10,2020-06-16 12:47:04,II,8,7477831,End turn#Grey scores: 2 culture (now 12) 2 science (now 2) 0 food - consumption: 2 (now 0) 5 resources (now 10) Grey draws 3 military cards #
1138,Green,5,10,2020-06-16 11:09:59,II,8,7477831,End turn#Green scores: 3 culture (now 11) 3 science (now 5) 1 food - consumption: 1 (now 2) 5 resources (now 10) #
1139,Purple,4,4,2020-06-16 10:44:53,II,8,7477831,End turn#Purple scores: 8 culture (now 22) 3 science (now 7) 0 food - consumption: 2 (now 1) 4 resources (now 4) Purple draws 1 military card #
1140,Orange,5,5,2020-06-16 10:22:23,II,8,7477831,End turn#Orange scores: 1 culture (now 3) 3 science (now 6) 1 food - consumption: 1 (now 1) 5 resources (now 5) Orange draws 2 military cards #
1141,Grey,4,8,2020-06-16 10:16:54,II,7,7477831,End turn#Grey scores: 2 culture (now 9) 2 science (now 8) 0 food - consumption: 2 (now 0) 4 resources (now 8) Grey draws 2 military cards #
1142,Green,5,11,2020-06-16 10:11:59,I,7,7477831,End turn#Green scores: 3 culture (now 7) 3 science (now 7) 1 food - consumption: 1 (now 1) 5 resources (now 11) Green draws 3 military cards #
1143,Purple,4,6,2020-06-16 09:58:50,I,7,7477831,End turn#Purple scores: 5 culture (now 14) 3 science (now 4) 1 food - consumption: 1 (now 1) 4 resources (now 6) Purple draws 1 military card #
1144,Orange,5,5,2020-06-16 09:53:43,I,7,7477831,End turn#Orange scores: 0 culture (now 1) 3 science (now 5) 1 food - consumption: 1 (now 4) 5 resources (now 5) Orange draws 1 military card #
1145,Grey,4,4,2020-06-16 06:54:10,I,6,7477831,End turn#Grey scores: 2 culture (now 7) 2 science (now 6) 1 food - consumption: 1 (now 3) 4 resources (now 4) #
1146,Green,5,7,2020-06-15 18:38:31,I,6,7477831,End turn#Green scores: 3 culture (now 4) 2 science (now 8) 1 food - consumption: 1 (now 5) 5 resources (now 7) Green draws 2 military cards #
1147,Purple,4,4,2020-06-15 18:22:25,I,6,7477831,End turn#Purple scores: 3 culture (now 8) 3 science (now 7) 1 food - consumption: 1 (now 5) 4 resources (now 4) #
1148,Orange,3,5,2020-06-15 18:09:47,I,6,7477831,End turn#Orange scores: 0 culture (now 1) 3 science (now 7) 1 food - consumption: 1 (now 3) 3 resources (now 5) Orange draws 1 military card #
1149,Grey,3,3,2020-06-15 17:25:55,I,5,7477831,End turn#Grey scores: 2 culture (now 4) 2 science (now 4) 1 food - consumption: 1 (now 2) 3 resources (now 3) Grey draws 1 military card #
1150,Green,5,6,2020-06-15 17:17:58,I,5,7477831,End turn#Green scores: 0 culture (now 1) 2 science (now 4) 1 food - consumption: 1 (now 3) 5 resources (now 6) Green draws 2 military cards #
1151,Purple,4,4,2020-06-15 17:12:01,I,5,7477831,End turn#Purple scores: 2 culture (now 5) 3 science (now 5) 1 food - consumption: 1 (now 3) 4 resources (now 4) Purple draws 2 military cards #
1152,Orange,3,3,2020-06-15 17:04:09,I,5,7477831,End turn#Orange scores: 0 culture (now 0) 3 science (now 7) 1 food - consumption: 1 (now 2) 3 resources (now 3) Orange draws 2 military cards #
1153,Grey,3,3,2020-06-15 17:01:20,I,4,7477831,End turn#Grey scores: 0 culture (now 1) 2 science (now 6) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 1 military card #
1154,Green,4,4,2020-06-15 16:59:02,I,4,7477831,End turn#Green scores: 0 culture (now 1) 2 science (now 2) 1 food - consumption: 1 (now 2) 4 resources (now 4) #
1155,Purple,4,6,2020-06-15 16:55:39,I,4,7477831,End turn#Purple scores: 1 culture (now 3) 2 science (now 2) 1 food - consumption: 1 (now 2) 4 resources (now 6) #
1156,Orange,3,3,2020-06-15 16:40:17,I,4,7477831,End turn#Orange scores: 0 culture (now 0) 3 science (now 4) 1 food - consumption: 1 (now 1) 3 resources (now 3) #
1157,Grey,3,4,2020-06-15 16:29:52,I,3,7477831,End turn#Grey scores: 0 culture (now 1) 2 science (now 4) 1 food - consumption: 1 (now 4) 3 resources (now 4) Grey draws 2 military cards #
1158,Green,3,5,2020-06-15 16:21:51,I,3,7477831,End turn#Green scores: 0 culture (now 1) 2 science (now 4) 1 food - consumption: 1 (now 4) 3 resources (now 5) Green draws 2 military cards #
1159,Purple,4,6,2020-06-15 16:08:24,I,3,7477831,End turn#Purple scores: 0 culture (now 1) 1 science (now 3) 1 food - consumption: 1 (now 1) 4 resources (now 6) Purple draws 2 military cards #
1160,Orange,3,3,2020-06-15 15:44:55,I,3,7477831,End turn#Orange scores: 0 culture (now 0) 2 science (now 4) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards #
1161,Grey,3,3,2020-06-15 14:35:36,I,2,7477831,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 3) 3 resources (now 3) Grey draws 2 military cards #
